game_id,league,date,home,away,home_score,away_score,neutral,home_ml,away_ml,spread,home_spread_price,away_spread_price,total,over_price,under_price,extras
NFL-20251116-GB-NYG-13,NFL,2025-11-16T18:00:00,NYG,GB,20,27,0,,,,,,,,,
NFL-20251116-CIN-PIT-13,NFL,2025-11-16T18:00:00,PIT,CIN,34,12,0,,,,,,,,,
NFL-20251116-LAC-JAX-13,NFL,2025-11-16T18:00:00,JAX,LAC,35,6,0,,,,,,,,,
NFL-20251116-SEA-LAR-16,NFL,2025-11-16T21:05:00,LAR,SEA,21,19,0,,,,,,,,,
NFL-20251116-SF-ARI-16,NFL,2025-11-16T21:05:00,ARI,SF,22,41,0,,,,,,,,,"{""indoor"": true}"
NFL-20251116-BAL-CLE-16,NFL,2025-11-16T21:25:00,CLE,BAL,16,23,0,,,,,,,,,
NFL-20251116-KC-DEN-16,NFL,2025-11-16T21:25:00,DEN,KC,22,19,0,,,,,,,,,
NFL-20251116-DET-PHI-20,NFL,2025-11-17T01:20:00,PHI,DET,16,9,0,,,,,,,,,
NFL-20251117-DAL-LV-20,NFL,2025-11-18T01:15:00,LV,DAL,16,33,0,,,,,,,,,"{""indoor"": true}"
NFL-20251120-BUF-HOU-20,NFL,2025-11-21T01:15:00,HOU,BUF,23,19,0,,,,,,,,,"{""indoor"": true}"
NFL-20251123-PIT-CHI-13,NFL,2025-11-23T18:00:00,CHI,PIT,31,28,0,,,,,,,,,
NFL-20251123-NE-CIN-13,NFL,2025-11-23T18:00:00,CIN,NE,20,26,0,,,,,,,,,
NFL-20251123-NYG-DET-13,NFL,2025-11-23T18:00:00,DET,NYG,34,27,0,,,,,,,,,"{""indoor"": true}"
NFL-20251123-MIN-GB-13,NFL,2025-11-23T18:00:00,GB,MIN,23,6,0,,,,,,,,,
NFL-20251123-SEA-TEN-13,NFL,2025-11-23T18:00:00,TEN,SEA,24,30,0,,,,,,,,,
NFL-20251123-IND-KC-13,NFL,2025-11-23T18:00:00,KC,IND,23,20,0,,,,,,,,,
NFL-20251123-NYJ-BAL-13,NFL,2025-11-23T18:00:00,BAL,NYJ,23,10,0,,,,,,,,,
NFL-20251123-CLE-LV-16,NFL,2025-11-23T21:05:00,LV,CLE,10,24,0,,,,,,,,,"{""indoor"": true}"
NFL-20251123-JAX-ARI-16,NFL,2025-11-23T21:05:00,ARI,JAX,24,27,0,,,,,,,,,"{""indoor"": true}"
NFL-20251123-PHI-DAL-16,NFL,2025-11-23T21:25:00,DAL,PHI,24,21,0,,,,,,,,,"{""indoor"": true}"
NFL-20251123-ATL-NO-16,NFL,2025-11-23T21:25:00,NO,ATL,10,24,0,,,,,,,,,"{""indoor"": true}"
NFL-20251123-TB-LAR-20,NFL,2025-11-24T01:20:00,LAR,TB,34,7,0,,,,,,,,,
NFL-20251124-CAR-SF-20,NFL,2025-11-25T01:15:00,SF,CAR,20,9,0,,,,,,,,,
NFL-20251127-GB-DET-13,NFL,2025-11-27T18:00:00,DET,GB,24,31,0,,,,,,,,,"{""indoor"": true}"
NFL-20251127-KC-DAL-16,NFL,2025-11-27T21:30:00,DAL,KC,31,28,0,,,,,,,,,"{""indoor"": true}"
NFL-20251127-CIN-BAL-20,NFL,2025-11-28T01:20:00,BAL,CIN,14,32,0,,,,,,,,,
NFL-20251128-CHI-PHI-15,NFL,2025-11-28T20:00:00,PHI,CHI,15,24,0,,,,,,,,,
NFL-20251130-SF-CLE-13,NFL,2025-11-30T18:00:00,CLE,SF,8,26,0,,,,,,,,,
NFL-20251130-JAX-TEN-13,NFL,2025-11-30T18:00:00,TEN,JAX,3,25,0,,,,,,,,,
NFL-20251130-HOU-IND-13,NFL,2025-11-30T18:00:00,IND,HOU,16,20,0,,,,,,,,,"{""indoor"": true}"
NFL-20251130-NO-MIA-13,NFL,2025-11-30T18:00:00,MIA,NO,21,17,0,,,,,,,,,
NFL-20251130-ATL-NYJ-13,NFL,2025-11-30T18:00:00,NYJ,ATL,27,24,0,,,,,,,,,
NFL-20251130-ARI-TB-13,NFL,2025-11-30T18:00:00,TB,ARI,20,17,0,,,,,,,,,
NFL-20251130-LAR-CAR-13,NFL,2025-11-30T18:00:00,CAR,LAR,31,28,0,,,,,,,,,
NFL-20251130-MIN-SEA-16,NFL,2025-11-30T21:05:00,SEA,MIN,26,0,0,,,,,,,,,
NFL-20251130-BUF-PIT-16,NFL,2025-11-30T21:25:00,PIT,BUF,7,26,0,,,,,,,,,
NFL-20251130-LV-LAC-16,NFL,2025-11-30T21:25:00,LAC,LV,31,14,0,,,,,,,,,
NFL-20251130-DEN-WSH-20,NFL,2025-12-01T01:20:00,WSH,DEN,26,27,0,,,,,,,,,
NFL-20251201-NYG-NE-20,NFL,2025-12-02T01:15:00,NE,NYG,33,15,0,,,,,,,,,
NFL-20251204-DAL-DET-20,NFL,2025-12-05T01:15:00,DET,DAL,44,30,0,,,,,,,,,"{""indoor"": true}"
NFL-20251207-SEA-ATL-13,NFL,2025-12-07T18:00:00,ATL,SEA,9,37,0,,,,,,,,,"{""indoor"": true}"
NFL-20251207-CIN-BUF-13,NFL,2025-12-07T18:00:00,BUF,CIN,39,34,0,,,,,,,,,
NFL-20251207-TEN-CLE-13,NFL,2025-12-07T18:00:00,CLE,TEN,29,31,0,,,,,,,,,
NFL-20251207-WSH-MIN-13,NFL,2025-12-07T18:00:00,MIN,WSH,31,0,0,,,,,,,,,"{""indoor"": true}"
NFL-20251207-MIA-NYJ-13,NFL,2025-12-07T18:00:00,NYJ,MIA,10,34,0,,,,,,,,,
NFL-20251207-NO-TB-13,NFL,2025-12-07T18:00:00,TB,NO,20,24,0,,,,,,,,,
NFL-20251207-IND-JAX-13,NFL,2025-12-07T18:00:00,JAX,IND,36,19,0,,,,,,,,,
NFL-20251207-PIT-BAL-13,NFL,2025-12-07T18:00:00,BAL,PIT,22,27,0,,,,,,,,,
NFL-20251207-DEN-LV-16,NFL,2025-12-07T21:05:00,LV,DEN,17,24,0,,,,,,,,,"{""indoor"": true}"
NFL-20251207-CHI-GB-16,NFL,2025-12-07T21:25:00,GB,CHI,28,21,0,,,,,,,,,
NFL-20251207-LAR-ARI-16,NFL,2025-12-07T21:25:00,ARI,LAR,17,45,0,,,,,,,,,"{""indoor"": true}"
NFL-20251207-HOU-KC-20,NFL,2025-12-08T01:20:00,KC,HOU,10,20,0,,,,,,,,,
NFL-20251208-PHI-LAC-20,NFL,2025-12-09T01:15:00,LAC,PHI,22,19,0,,,,,,,,,
NFL-20251211-ATL-TB-20,NFL,2025-12-12T01:15:00,TB,ATL,28,29,0,,,,,,,,,
NFL-20251214-CLE-CHI-13,NFL,2025-12-14T18:00:00,CHI,CLE,31,3,0,,,,,,,,,
NFL-20251214-BAL-CIN-13,NFL,2025-12-14T18:00:00,CIN,BAL,0,24,0,,,,,,,,,
NFL-20251214-LAC-KC-13,NFL,2025-12-14T18:00:00,KC,LAC,13,16,0,,,,,,,,,
NFL-20251214-BUF-NE-13,NFL,2025-12-14T18:00:00,NE,BUF,31,35,0,,,,,,,,,
NFL-20251214-WSH-NYG-13,NFL,2025-12-14T18:00:00,NYG,WSH,21,29,0,,,,,,,,,
NFL-20251214-LV-PHI-13,NFL,2025-12-14T18:00:00,PHI,LV,31,0,0,,,,,,,,,
NFL-20251214-NYJ-JAX-13,NFL,2025-12-14T18:00:00,JAX,NYJ,48,20,0,,,,,,,,,
NFL-20251214-ARI-HOU-13,NFL,2025-12-14T18:00:00,HOU,ARI,40,20,0,,,,,,,,,"{""indoor"": true}"
NFL-20251214-GB-DEN-16,NFL,2025-12-14T21:25:00,DEN,GB,34,26,0,,,,,,,,,
NFL-20251214-DET-LAR-16,NFL,2025-12-14T21:25:00,LAR,DET,41,34,0,,,,,,,,,
NFL-20251214-CAR-NO-16,NFL,2025-12-14T21:25:00,NO,CAR,20,17,0,,,,,,,,,"{""indoor"": true}"
NFL-20251214-TEN-SF-16,NFL,2025-12-14T21:25:00,SF,TEN,37,24,0,,,,,,,,,
NFL-20251214-IND-SEA-16,NFL,2025-12-14T21:25:00,SEA,IND,18,16,0,,,,,,,,,
NFL-20251214-MIN-DAL-20,NFL,2025-12-15T01:20:00,DAL,MIN,26,34,0,,,,,,,,,"{""indoor"": true}"
NFL-20251215-MIA-PIT-20,NFL,2025-12-16T01:15:00,PIT,MIA,28,15,0,,,,,,,,,
NFL-20251218-LAR-SEA-20,NFL,2025-12-19T01:15:00,SEA,LAR,38,37,0,,,,,,,,,
NFL-20251220-PHI-WSH-17,NFL,2025-12-20T22:00:00,WSH,PHI,18,29,0,,,,,,,,,
NFL-20251220-GB-CHI-20,NFL,2025-12-21T01:20:00,CHI,GB,22,16,0,,,,,,,,,
NFL-20251221-BUF-CLE-13,NFL,2025-12-21T18:00:00,CLE,BUF,20,23,0,,,,,,,,,
NFL-20251221-LAC-DAL-13,NFL,2025-12-21T18:00:00,DAL,LAC,17,34,0,,,,,,,,,"{""indoor"": true}"
NFL-20251221-KC-TEN-13,NFL,2025-12-21T18:00:00,TEN,KC,26,9,0,,,,,,,,,
NFL-20251221-CIN-MIA-13,NFL,2025-12-21T18:00:00,MIA,CIN,21,45,0,,,,,,,,,
NFL-20251221-NYJ-NO-13,NFL,2025-12-21T18:00:00,NO,NYJ,29,6,0,,,,,,,,,"{""indoor"": true}"
NFL-20251221-MIN-NYG-13,NFL,2025-12-21T18:00:00,NYG,MIN,13,16,0,,,,,,,,,
NFL-20251221-TB-CAR-13,NFL,2025-12-21T18:00:00,CAR,TB,23,20,0,,,,,,,,,
NFL-20251221-JAX-DEN-16,NFL,2025-12-21T21:05:00,DEN,JAX,20,34,0,,,,,,,,,
NFL-20251221-ATL-ARI-16,NFL,2025-12-21T21:05:00,ARI,ATL,19,26,0,,,,,,,,,"{""indoor"": true}"
NFL-20251221-PIT-DET-16,NFL,2025-12-21T21:25:00,DET,PIT,24,29,0,,,,,,,,,"{""indoor"": true}"
NFL-20251221-LV-HOU-16,NFL,2025-12-21T21:25:00,HOU,LV,23,21,0,,,,,,,,,"{""indoor"": true}"
NFL-20251221-NE-BAL-20,NFL,2025-12-22T01:20:00,BAL,NE,24,28,0,,,,,,,,,
NFL-20251222-SF-IND-20,NFL,2025-12-23T01:15:00,IND,SF,27,48,0,,,,,,,,,"{""indoor"": true}"
NFL-20251225-DAL-WSH-13,NFL,2025-12-25T18:00:00,WSH,DAL,23,30,0,,,,,,,,,
NFL-20251225-DET-MIN-16,NFL,2025-12-25T21:30:00,MIN,DET,23,10,0,,,,,,,,,"{""indoor"": true}"
NFL-20251225-DEN-KC-20,NFL,2025-12-26T01:15:00,KC,DEN,13,20,0,,,,,,,,,
NFL-20251227-HOU-LAC-16,NFL,2025-12-27T21:30:00,LAC,HOU,16,20,0,,,,,,,,,
NFL-20251227-BAL-GB-20,NFL,2025-12-28T01:00:00,GB,BAL,24,41,0,,,,,,,,,
NFL-20251228-ARI-CIN-13,NFL,2025-12-28T18:00:00,CIN,ARI,37,14,0,,,,,,,,,
NFL-20251228-PIT-CLE-13,NFL,2025-12-28T18:00:00,CLE,PIT,13,6,0,,,,,,,,,
NFL-20251228-NO-TEN-13,NFL,2025-12-28T18:00:00,TEN,NO,26,34,0,,,,,,,,,
NFL-20251228-JAX-IND-13,NFL,2025-12-28T18:00:00,IND,JAX,17,23,0,,,,,,,,,"{""indoor"": true}"
NFL-20251228-TB-MIA-13,NFL,2025-12-28T18:00:00,MIA,TB,20,17,0,,,,,,,,,
NFL-20251228-NE-NYJ-13,NFL,2025-12-28T18:00:00,NYJ,NE,10,42,0,,,,,,,,,
NFL-20251228-SEA-CAR-13,NFL,2025-12-28T18:00:00,CAR,SEA,10,27,0,,,,,,,,,
NFL-20251228-NYG-LV-16,NFL,2025-12-28T21:05:00,LV,NYG,10,34,0,,,,,,,,,"{""indoor"": true}"
NFL-20251228-PHI-BUF-16,NFL,2025-12-28T21:25:00,BUF,PHI,12,13,0,,,,,,,,,
NFL-20251228-CHI-SF-20,NFL,2025-12-29T01:20:00,SF,CHI,42,38,0,,,,,,,,,
NFL-20251229-LAR-ATL-20,NFL,2025-12-30T01:15:00,ATL,LAR,27,24,0,,,,,,,,,"{""indoor"": true}"
NFL-20260103-CAR-TB-16,NFL,2026-01-03T21:30:00,TB,CAR,16,14,0,,,,,,,,,
NFL-20260103-SEA-SF-20,NFL,2026-01-04T01:00:00,SF,SEA,3,13,0,,,,,,,,,
NFL-20260104-NO-ATL-13,NFL,2026-01-04T18:00:00,ATL,NO,19,17,0,,,,,,,,,"{""indoor"": true}"
NFL-20260104-CLE-CIN-13,NFL,2026-01-04T18:00:00,CIN,CLE,18,20,0,,,,,,,,,
NFL-20260104-GB-MIN-13,NFL,2026-01-04T18:00:00,MIN,GB,16,3,0,,,,,,,,,"{""indoor"": true}"
NFL-20260104-DAL-NYG-13,NFL,2026-01-04T18:00:00,NYG,DAL,34,17,0,,,,,,,,,
NFL-20260104-TEN-JAX-13,NFL,2026-01-04T18:00:00,JAX,TEN,41,7,0,,,,,,,,,
NFL-20260104-IND-HOU-13,NFL,2026-01-04T18:00:00,HOU,IND,38,30,0,,,,,,,,,"{""indoor"": true}"
NFL-20260104-NYJ-BUF-16,NFL,2026-01-04T21:25:00,BUF,NYJ,35,8,0,,,,,,,,,
NFL-20260104-DET-CHI-16,NFL,2026-01-04T21:25:00,CHI,DET,16,19,0,,,,,,,,,
NFL-20260104-LAC-DEN-16,NFL,2026-01-04T21:25:00,DEN,LAC,19,3,0,,,,,,,,,
NFL-20260104-KC-LV-16,NFL,2026-01-04T21:25:00,LV,KC,14,12,0,,,,,,,,,"{""indoor"": true}"
NFL-20260104-ARI-LAR-16,NFL,2026-01-04T21:25:00,LAR,ARI,37,20,0,,,,,,,,,
NFL-20260104-MIA-NE-16,NFL,2026-01-04T21:25:00,NE,MIA,38,10,0,,,,,,,,,
NFL-20260104-WSH-PHI-16,NFL,2026-01-04T21:25:00,PHI,WSH,17,24,0,,,,,,,,,
NFL-20260104-BAL-PIT-20,NFL,2026-01-05T01:20:00,PIT,BAL,26,24,0,,,,,,,,,
NFL-20260110-LAR-CAR-16,NFL,2026-01-10T21:30:00,CAR,LAR,31,34,0,,,,,,,,,
NFL-20260110-GB-CHI-20,NFL,2026-01-11T01:00:00,CHI,GB,31,27,0,,,,,,,,,
NFL-20260111-BUF-JAX-13,NFL,2026-01-11T18:00:00,JAX,BUF,24,27,0,,,,,,,,,
NFL-20260111-SF-PHI-16,NFL,2026-01-11T21:30:00,PHI,SF,19,23,0,,,,,,,,,
NFL-20260111-LAC-NE-20,NFL,2026-01-12T01:15:00,NE,LAC,16,3,0,,,,,,,,,
NFL-20260112-HOU-PIT-20,NFL,2026-01-13T01:15:00,PIT,HOU,6,30,0,,,,,,,,,
NFL-20260117-BUF-DEN-16,NFL,2026-01-17T21:30:00,DEN,BUF,33,30,0,,,,,,,,,
NFL-20260117-SF-SEA-20,NFL,2026-01-18T01:00:00,SEA,SF,41,6,0,,,,,,,,,
NFL-20260118-HOU-NE-15,NFL,2026-01-18T20:00:00,NE,HOU,28,16,0,,,,,,,,,
NFL-20260118-LAR-CHI-18,NFL,2026-01-18T23:30:00,CHI,LAR,17,20,0,,,,,,,,,
NFL-20260125-NE-DEN-15,NFL,2026-01-25T20:00:00,DEN,NE,7,10,0,,,,,,,,,
NFL-20260125-LAR-SEA-18,NFL,2026-01-25T23:30:00,SEA,LAR,31,27,0,,,,,,,,,
NFL-20260208-SEA-NE-18,NFL,2026-02-08T23:30:00,NE,SEA,13,29,1,,,,,,,,,
NFL-20260909-NE-SEA-20,NFL,2026-09-10T00:20:00,SEA,NE,13,10,0,,,,,,,,,
NFL-20260910-SF-LAR-20,NFL,2026-09-11T00:35:00,LAR,SF,7,27,1,,,,,,,,,
NFL-20260913-TB-CIN-13,NFL,2026-09-13T17:00:00,CIN,TB,33,27,0,,,,,,,,,
NFL-20260913-NO-DET-13,NFL,2026-09-13T17:00:00,DET,NO,31,30,0,,,,,,,,,"{""indoor"": true}"
NFL-20260913-NYJ-TEN-13,NFL,2026-09-13T17:00:00,TEN,NYJ,10,23,0,,,,,,,,,
NFL-20260913-BAL-IND-13,NFL,2026-09-13T17:00:00,IND,BAL,23,41,0,,,,,,,,,"{""indoor"": true}"
NFL-20260913-ATL-PIT-13,NFL,2026-09-13T17:00:00,PIT,ATL,20,13,0,,,,,,,,,
NFL-20260913-CHI-CAR-13,NFL,2026-09-13T17:00:00,CAR,CHI,37,59,0,,,,,,,,,
NFL-20260913-CLE-JAX-13,NFL,2026-09-13T17:00:00,JAX,CLE,34,10,0,,,,,,,,,
NFL-20260913-BUF-HOU-13,NFL,2026-09-13T17:00:00,HOU,BUF,31,36,0,,,,,,,,,"{""indoor"": true}"
NFL-20260913-MIA-LV-16,NFL,2026-09-13T20:25:00,LV,MIA,27,13,0,,,,,,,,,"{""indoor"": true}"
NFL-20260913-GB-MIN-16,NFL,2026-09-13T20:25:00,MIN,GB,39,22,0,,,,,,,,,"{""indoor"": true}"
NFL-20260913-WSH-PHI-16,NFL,2026-09-13T20:25:00,PHI,WSH,24,22,0,,,,,,,,,
NFL-20260913-ARI-LAC-16,NFL,2026-09-13T20:25:00,LAC,ARI,14,26,0,,,,,,,,,
NFL-20260913-DAL-NYG-20,NFL,2026-09-14T00:20:00,NYG,DAL,28,20,0,,,,,,,,,
NFL-20260914-DEN-KC-20,NFL,2026-09-15T00:15:00,KC,DEN,31,10,0,,,,,,,,,
NFL-20260917-DET-BUF-20,NFL,2026-09-18T00:15:00,BUF,DET,41,31,0,,,,,,,,,
NFL-20260920-CAR-ATL-13,NFL,2026-09-20T17:00:00,ATL,CAR,3,34,0,,,,,,,,,"{""indoor"": true}"
NFL-20260920-MIN-CHI-13,NFL,2026-09-20T17:00:00,CHI,MIN,3,9,0,,,,,,,,,
NFL-20260920-PHI-TEN-13,NFL,2026-09-20T17:00:00,TEN,PHI,20,24,0,,,,,,,,,
NFL-20260920-PIT-NE-13,NFL,2026-09-20T17:00:00,NE,PIT,20,3,0,,,,,,,,,
NFL-20260920-GB-NYJ-13,NFL,2026-09-20T17:00:00,NYJ,GB,17,20,0,,,,,,,,,
NFL-20260920-CLE-TB-13,NFL,2026-09-20T17:00:00,TB,CLE,19,23,0,,,,,,,,,
NFL-20260920-NO-BAL-13,NFL,2026-09-20T17:00:00,BAL,NO,17,24,0,,,,,,,,,
NFL-20260920-CIN-HOU-13,NFL,2026-09-20T17:00:00,HOU,CIN,6,20,0,,,,,,,,,"{""indoor"": true}"
NFL-20260920-JAX-DEN-16,NFL,2026-09-20T20:05:00,DEN,JAX,20,13,0,,,,,,,,,
NFL-20260920-LV-LAC-16,NFL,2026-09-20T20:05:00,LAC,LV,14,26,0,,,,,,,,,
NFL-20260920-WSH-DAL-16,NFL,2026-09-20T20:25:00,DAL,WSH,37,20,0,,,,,,,,,"{""indoor"": true}"
NFL-20260920-SEA-ARI-16,NFL,2026-09-20T20:25:00,ARI,SEA,7,31,0,,,,,,,,,"{""indoor"": true}"
NFL-20260920-MIA-SF-16,NFL,2026-09-20T20:25:00,SF,MIA,35,13,0,,,,,,,,,
NFL-20260920-IND-KC-20,NFL,2026-09-21T00:20:00,KC,IND,33,30,0,,,,,,,,,
NFL-20260921-NYG-LAR-20,NFL,2026-09-22T00:15:00,LAR,NYG,28,6,0,,,,,,,,,
NFL-20260924-ATL-GB-20,NFL,2026-09-25T00:15:00,GB,ATL,14,35,0,,,,,,,,,
